time,mouse_x,mouse_y
1712558407.348,527,377
1712558408.349,527,377
1712558409.351,527,377
1712558410.353,527,377
1712558411.355,527,377
1712558412.357,527,377
1712558413.359,527,377
1712558414.360,527,377
1712558415.362,527,377
1712558416.364,527,377
1712558417.366,527,377
1712558418.368,527,377
1712558419.370,527,377
1712558420.372,527,377
1712558421.373,527,377
1712558422.375,527,377
1712558423.377,527,377
1712558424.379,527,377
1712558425.381,527,377
1712558426.383,527,377
1712558427.384,527,377
1712558428.386,527,377
1712558429.388,527,377
1712558430.390,527,377
1712558431.392,527,377
1712558432.394,527,377
1712558433.396,527,377
1712558434.397,527,377
1712558435.399,527,377
1712558436.401,527,377
1712558437.403,527,377
1712558438.405,527,377
1712558439.406,527,377
1712558440.408,527,377
1712558441.410,527,377
1712558442.412,527,377
1712558443.414,527,377
1712558444.416,527,377
1712558445.417,527,377
1712558446.419,527,377
1712558447.421,527,377
1712558448.423,527,377
1712558449.425,527,377
1712558450.427,527,377
1712558451.429,527,377
1712558452.431,527,377
1712558453.432,527,377
1712558454.434,527,377
1712558455.436,527,377
1712558456.438,527,377
1712558457.440,527,377
1712558458.441,527,377
1712558459.443,527,377
1712558460.445,527,377
1712558461.447,527,377
1712558462.449,527,377
1712558463.450,527,377
1712558464.452,527,377
1712558465.454,527,377
1712558466.456,527,377
1712558467.458,527,377
1712558468.459,527,377
1712558469.461,527,377
1712558470.463,527,377
1712558471.465,527,377
1712558472.467,527,377
1712558473.469,527,377
1712558474.471,527,377
1712558475.472,527,377
1712558476.474,527,377
1712558477.476,527,377
1712558478.478,527,377
1712558479.480,527,377
1712558480.481,527,377
1712558481.483,527,377
1712558482.485,527,377
1712558483.487,527,377
1712558484.488,527,377
1712558485.490,527,377
1712558486.492,527,377
1712558487.494,527,377
1712558488.496,527,377
1712558489.498,527,377
1712558490.499,527,377
1712558491.501,527,377
1712558492.503,527,377
1712558493.505,527,377
1712558494.507,527,377
1712558495.509,527,377
1712558496.511,527,377
1712558497.512,527,377
1712558498.514,527,377
1712558499.516,527,377
1712558500.518,527,377
1712558501.520,527,377
1712558502.522,527,377
1712558503.524,527,377
1712558504.525,527,377
1712558505.527,527,377
1712558506.529,527,377
1712558507.530,527,377
1712558508.532,527,377
1712558509.534,527,377
1712558510.536,527,377
1712558511.537,527,377
1712558512.539,527,377
1712558513.541,527,377
1712558514.543,527,377
1712558515.545,527,377
1712558516.546,527,377
1712558517.548,527,377
1712558518.550,527,377
1712558519.552,527,377
1712558520.554,527,377
1712558521.555,527,377
1712558522.557,527,377
1712558523.559,527,377
1712558524.561,527,377
1712558525.563,527,377
1712558526.565,527,377
1712558527.567,527,377
1712558528.568,527,377
1712558529.570,527,377
1712558530.572,527,377
1712558531.574,527,377
1712558532.576,527,377
1712558533.578,527,377
1712558534.579,527,377
1712558535.581,527,377
1712558536.583,527,377
1712558537.585,527,377
1712558538.587,527,377
1712558539.589,527,377
1712558540.590,527,377
1712558541.592,527,377
1712558542.594,527,377
1712558543.596,527,377
1712558544.598,527,377
1712558545.599,527,377
1712558546.601,527,377
1712558547.603,527,377
1712558548.604,527,377
1712558549.606,527,377
1712558550.608,527,377
1712558551.610,527,377
1712558552.611,527,377
1712558553.613,527,377
1712558554.615,527,377
1712558555.617,527,377
1712558556.618,527,377
1712558557.620,527,377
1712558558.622,527,377
1712558559.624,527,377
1712558560.626,527,377
1712558561.627,527,377
1712558562.629,527,377
1712558563.631,527,377
1712558564.633,527,377
1712558565.635,527,377
1712558566.636,527,377
1712558567.638,527,377
1712558568.640,527,377
1712558569.642,527,377
1712558570.644,527,377
1712558571.646,527,377
1712558572.647,527,377
1712558573.649,527,377
1712558574.651,527,377
1712558575.653,527,377
1712558576.655,527,377
1712558577.657,527,377
1712558578.659,527,377
1712558579.661,527,377
1712558580.663,527,377
1712558581.664,527,377
1712558582.666,527,377
1712558583.668,527,377
1712558584.670,527,377
1712558585.672,527,377
1712558586.674,527,377
1712558587.676,527,377
1712558588.677,527,377
1712558589.679,527,377
1712558590.681,527,377
1712558591.683,527,377
1712558592.685,527,377
1712558593.687,527,377
1712558594.689,527,377
1712558595.691,527,377
1712558596.692,527,377
1712558597.694,527,377
1712558598.696,527,377
1712558599.698,527,377
1712558600.700,527,377
1712558601.701,527,377
1712558602.703,527,377
1712558603.705,527,377
1712558604.707,527,377
1712558605.709,527,377
1712558606.711,527,377
1712558607.713,527,377
1712558608.714,527,377
1712558609.716,527,377
1712558610.718,527,377
1712558611.720,527,377
1712558612.722,527,377
1712558613.724,527,377
1712558614.726,527,377
1712558615.728,527,377
1712558616.729,527,377
1712558617.731,527,377
1712558618.733,527,377
1712558619.735,527,377
1712558620.737,527,377
1712558621.739,527,377
1712558622.740,527,377
1712558623.742,527,377
1712558624.744,527,377
1712558625.746,527,377
1712558626.748,527,377
1712558627.750,527,377
1712558628.751,527,377
1712558629.753,527,377
1712558630.755,527,377
1712558631.757,527,377
1712558632.759,527,377
1712558633.761,527,377
1712558634.762,527,377
1712558635.764,527,377
1712558636.766,527,377
1712558637.768,527,377
1712558638.770,527,377
1712558639.772,527,377
1712558640.774,527,377
1712558641.776,527,377
1712558642.777,527,377
1712558643.779,527,377
1712558644.781,527,377
1712558645.783,527,377
1712558646.784,527,377
1712558647.786,527,377
1712558648.788,527,377
1712558649.790,527,377
1712558650.791,527,377
1712558651.793,527,377
1712558652.795,527,377
1712558653.797,527,377
1712558654.799,527,377
1712558655.801,527,377
1712558656.802,527,377
1712558657.804,527,377
1712558658.806,527,377
1712558659.808,527,377
1712558660.810,527,377
1712558661.812,527,377
1712558662.813,527,377
1712558663.815,527,377
1712558664.817,527,377
1712558665.819,527,377
1712558666.821,527,377
1712558667.823,527,377
1712558668.825,527,377
1712558669.826,527,377
1712558670.828,527,377
1712558671.830,527,377
1712558672.832,527,377
1712558673.834,527,377
1712558674.836,527,377
1712558675.838,527,377
1712558676.839,527,377
1712558677.841,527,377
1712558678.843,527,377
1712558679.845,527,377
1712558680.847,527,377
1712558681.849,527,377
1712558682.851,527,377
1712558683.853,527,377
1712558684.854,527,377
1712558685.856,527,377
1712558686.858,527,377
1712558687.860,527,377
1712558688.862,527,377
1712558689.864,527,377
1712558690.865,527,377
1712558691.867,527,377
1712558692.869,527,377
1712558693.871,527,377
1712558694.873,527,377
1712558695.875,527,377
1712558696.877,527,377
1712558697.878,527,377
1712558698.880,527,377
1712558699.882,527,377
1712558700.884,527,377
1712558701.886,527,377
1712558702.888,527,377
1712558703.890,527,377
1712558704.891,527,377
1712558705.893,527,377
1712558706.895,527,377
1712558707.897,527,377
1712558708.899,527,377
1712558709.901,527,377
1712558710.903,527,377
1712558711.904,527,377
1712558712.906,527,377
1712558713.908,527,377
1712558714.910,527,377
1712558715.912,527,377
1712558716.914,527,377
1712558717.916,527,377
1712558718.917,527,377
1712558719.919,527,377
1712558720.921,527,377
1712558721.923,527,377
1712558722.925,527,377
1712558723.926,527,377
1712558724.928,527,377
1712558725.930,527,377
1712558726.932,527,377
1712558727.933,527,377
1712558728.935,527,377
1712558729.937,527,377
1712558730.939,527,377
1712558731.941,527,377
1712558732.942,527,377
1712558733.944,527,377
1712558734.946,527,377
1712558735.948,527,377
1712558736.950,527,377
1712558737.952,527,377
1712558738.953,527,377
1712558739.955,527,377
1712558740.957,527,377
1712558741.959,527,377
1712558742.960,527,377
1712558743.962,527,377
1712558744.964,527,377
1712558745.966,527,377
1712558746.968,527,377
1712558747.970,527,377
1712558748.972,527,377
1712558749.973,527,377
1712558750.975,527,377
1712558751.977,527,377
1712558752.979,527,377
1712558753.981,527,377
1712558754.983,527,377
1712558755.985,527,377
1712558756.986,527,377
1712558757.988,527,377
1712558758.990,527,377
1712558759.992,527,377
1712558760.994,527,377
1712558761.995,527,377
1712558762.997,527,377
1712558763.999,527,377
1712558765.001,527,377
1712558766.003,527,377
1712558767.005,527,377
1712558768.007,527,377
1712558769.008,527,377
1712558770.010,527,377
1712558771.012,527,377
1712558772.014,527,377
1712558773.016,527,377
1712558774.018,527,377
1712558775.019,527,377
1712558776.021,527,377
1712558777.023,527,377
1712558778.030,944,410
1712558779.048,944,410
1712558780.050,944,410
1712558781.052,944,410
1712558782.054,944,410
1712558783.055,944,410
1712558784.057,944,410
1712558785.059,944,410
1712558786.061,944,410
1712558787.063,944,410
1712558788.064,944,410
1712558789.066,944,410
1712558790.068,944,410
1712558791.070,944,410
1712558792.071,944,410
1712558793.073,944,410
1712558794.075,944,410
1712558795.077,944,410
1712558796.078,944,410
1712558797.080,944,410
1712558798.082,944,410
1712558799.084,944,410
1712558800.086,944,410
1712558801.088,944,410
1712558802.090,944,410
1712558803.091,944,410
1712558804.093,944,410
1712558805.095,944,410
1712558806.097,944,410
1712558807.099,944,410
1712558808.101,944,410
1712558809.103,944,410
1712558810.105,944,410
1712558811.106,944,410
1712558812.108,944,410
1712558813.110,944,410
1712558814.112,944,410
1712558815.114,944,410
1712558816.116,944,410
1712558817.117,944,410
1712558818.119,944,410
1712558819.121,944,410
1712558820.123,944,410
1712558821.125,944,410
1712558822.127,944,410
1712558823.128,944,410
1712558824.130,944,410
1712558825.132,944,410
1712558826.134,944,410
1712558827.136,944,410
1712558828.138,944,410
1712558829.139,944,410
1712558830.141,944,410
1712558831.143,944,410
1712558832.145,944,410
1712558833.147,944,410
1712558834.149,944,410
1712558835.151,944,410
1712558836.152,944,410
1712558837.154,944,410
1712558838.156,944,410
1712558839.157,944,410
1712558840.159,944,410
1712558841.161,944,410
1712558842.163,944,410
1712558843.165,944,410
1712558844.166,944,410
1712558845.168,944,410
1712558846.170,944,410
1712558847.172,944,410
1712558848.174,944,410
1712558849.175,944,410
1712558850.177,944,410
1712558851.179,944,410
1712558852.181,944,410
1712558853.183,944,410
1712558854.185,944,410
1712558855.187,944,410
1712558856.188,944,410
1712558857.190,944,410
1712558858.192,944,410
1712558859.194,944,410
1712558860.196,944,410
1712558861.198,944,410
1712558862.199,944,410
1712558863.201,944,410
1712558864.203,944,410
1712558865.205,944,410
1712558866.207,944,410
1712558867.209,944,410
1712558868.210,944,410
1712558869.212,944,410
1712558870.214,944,410
1712558871.216,944,410
1712558872.217,944,410
1712558873.219,944,410
1712558874.221,944,410
1712558875.223,944,410
1712558876.225,944,410
1712558877.226,944,410
1712558878.228,944,410
1712558879.230,944,410
1712558880.232,944,410
1712558881.234,944,410
1712558882.235,944,410
1712558883.237,944,410
1712558884.239,944,410
1712558885.241,944,410
1712558886.243,944,410
1712558887.244,944,410
1712558888.246,944,410
1712558889.248,944,410
1712558890.250,944,410
1712558891.252,944,410
1712558892.254,944,410
1712558893.256,944,410
1712558894.258,944,410
1712558895.259,944,410
1712558896.261,944,410
1712558897.263,944,410
1712558898.265,944,410
1712558899.267,944,410
1712558900.268,944,410
1712558901.270,944,410
1712558902.272,944,410
1712558903.274,944,410
1712558904.276,944,410
1712558905.278,944,410
1712558906.279,944,410
1712558907.281,944,410
1712558908.283,944,410
1712558909.285,944,410
1712558910.287,944,410
1712558911.289,944,410
1712558912.291,944,410
1712558913.292,944,410
1712558914.294,944,410
1712558915.296,944,410
1712558916.298,944,410
1712558917.300,944,410
1712558918.301,944,410
1712558919.303,944,410
1712558920.305,944,410
1712558921.307,944,410
1712558922.309,944,410
1712558923.327,944,410
1712558924.329,944,410
1712558925.331,944,410
1712558926.333,944,410
1712558927.335,944,410
1712558928.337,944,410
1712558929.339,944,410
1712558930.340,944,410
1712558931.342,944,410
1712558932.344,944,410
1712558933.346,944,410
1712558934.347,944,410
1712558935.349,944,410
1712558936.351,944,410
1712558937.353,944,410
1712558938.355,944,410
1712558939.356,944,410
1712558940.358,944,410
1712558941.360,944,410
1712558942.362,944,410
1712558943.364,944,410
1712558944.366,944,410
1712558945.367,944,410
1712558946.369,944,410
1712558947.371,944,410
1712558948.373,944,410
1712558949.375,944,410
1712558950.377,944,410
1712558951.379,944,410
1712558952.380,944,410
1712558953.382,944,410
1712558954.384,944,410
1712558955.386,944,410
1712558956.387,944,410
1712558957.389,944,410
1712558958.391,944,410
1712558959.393,944,410
1712558960.395,944,410
1712558961.397,944,410
1712558962.399,944,410
1712558963.400,944,410
1712558964.402,944,410
1712558965.404,944,410
1712558966.406,944,410
1712558967.408,944,410
1712558968.410,944,410
1712558969.412,944,410
1712558970.413,944,410
1712558971.415,944,410
1712558972.417,944,410
1712558973.419,944,410
1712558974.421,944,410
1712558975.423,944,410
1712558976.425,944,410
1712558977.426,944,410
1712558978.428,944,410
1712558979.430,944,410
1712558980.432,944,410
1712558981.434,944,410
1712558982.436,944,410
1712558983.438,944,410
1712558984.440,944,410
1712558985.441,944,410
1712558986.443,944,410
1712558987.445,944,410
1712558988.447,944,410
1712558989.449,944,410
1712558990.451,944,410
1712558991.453,944,410
1712558992.455,944,410
1712558993.456,944,410
1712558994.458,944,410
1712558995.460,944,410
1712558996.462,944,410
1712558997.464,944,410
1712558998.466,944,410
1712558999.468,944,410
1712559000.470,944,410
1712559001.471,944,410
1712559002.473,944,410
1712559003.475,944,410
1712559004.477,944,410
1712559005.479,944,410
1712559006.481,944,410
1712559007.482,944,410
1712559008.484,944,410
1712559009.486,944,410
1712559010.488,944,410
1712559011.489,944,410
1712559012.491,944,410
1712559013.493,944,410
1712559014.495,944,410
1712559015.497,944,410
1712559016.499,944,410
1712559017.501,944,410
1712559018.502,944,410
1712559019.504,944,410
1712559020.506,944,410
1712559021.508,944,410
1712559022.510,944,410
1712559023.512,944,410
1712559024.513,944,410
1712559025.515,944,410
1712559026.517,944,410
1712559027.519,944,410
1712559028.520,944,410
1712559029.522,944,410
1712559030.524,944,410
1712559031.526,944,410
1712559032.528,944,410
1712559033.530,944,410
1712559034.531,944,410
1712559035.533,944,410
1712559036.535,944,410
1712559037.537,944,410
1712559038.539,944,410
1712559039.541,944,410
1712559040.543,944,410
1712559041.544,944,410
1712559042.546,944,410
1712559043.548,944,410
1712559044.550,944,410
1712559045.552,944,410
1712559046.554,944,410
1712559047.555,944,410
1712559048.557,944,410
1712559049.559,944,410
1712559050.561,944,410
1712559051.563,944,410
1712559052.565,944,410
1712559053.566,944,410
1712559054.568,944,410
1712559055.570,944,410
1712559056.572,944,410
1712559057.574,944,410
1712559058.576,944,410
1712559059.578,944,410
1712559060.579,944,410
1712559061.581,944,410
1712559062.583,944,410
1712559063.585,944,410
1712559064.587,944,410
1712559065.589,944,410
1712559066.590,944,410
1712559067.592,944,410
1712559068.594,944,410
1712559069.596,944,410
1712559070.598,944,410
1712559071.600,944,410
1712559072.602,944,410
1712559073.604,944,410
1712559074.605,944,410
1712559075.607,944,410
1712559076.609,944,410
1712559077.611,944,410
1712559078.613,944,410
1712559079.615,944,410
1712559080.617,944,410
1712559081.618,944,410
1712559082.620,944,410
1712559083.622,944,410
1712559084.624,944,410
1712559085.626,944,410
1712559086.628,944,410
1712559087.630,944,410
1712559088.631,944,410
1712559089.633,944,410
1712559090.635,944,410
1712559091.654,944,410
1712559092.656,1023,411
1712559093.657,1023,411
1712559094.660,1023,411
1712559095.662,601,377
1712559096.664,578,418
1712559097.666,578,418
1712559098.685,578,418
1712559099.687,578,418
1712559100.699,578,418
1712559101.700,578,418
1712559102.708,904,493
1712559103.710,957,501
1712559104.712,957,501
1712559105.714,957,501
1712559106.716,957,501
1712559107.717,957,501
1712559108.719,957,501
1712559109.721,957,501
1712559110.723,957,501
1712559111.725,957,501
1712559112.727,957,501
1712559113.728,957,501
1712559114.730,957,501
1712559115.732,957,501
1712559116.734,957,501
1712559117.735,957,501
1712559118.737,957,501
1712559119.739,957,501
1712559120.741,957,501
1712559121.742,957,501
1712559122.744,957,501
1712559123.746,957,501
1712559124.748,957,501
1712559125.750,957,501
1712559126.751,957,501
1712559127.753,957,501
1712559128.755,957,501
1712559129.757,957,501
1712559130.759,957,501
1712559131.760,957,501
1712559132.762,957,501
1712559133.774,957,501
1712559134.776,957,501
1712559135.778,957,501
1712559136.779,957,501
1712559137.781,957,501
1712559138.783,957,501
1712559139.785,957,501
1712559140.787,957,501
1712559141.789,957,501
1712559142.791,957,501
1712559143.792,957,501
1712559144.794,957,501
1712559145.796,957,501
1712559146.798,957,501
1712559147.800,957,501
1712559148.802,84,418
1712559149.804,145,454
1712559150.806,695,272
1712559151.807,795,165
1712559152.809,900,228
1712559153.811,317,471
1712559154.813,834,430
1712559155.815,849,596
1712559156.816,887,599
1712559157.818,887,599
1712559158.820,887,599
1712559159.822,887,599
1712559160.824,887,599
1712559161.825,887,599
1712559162.827,887,599
1712559163.829,887,599
1712559164.831,887,599
1712559165.833,887,599
1712559166.835,887,599
1712559167.836,887,599
1712559168.838,887,599
1712559169.840,887,599
1712559170.842,887,599
1712559171.843,887,599
1712559172.845,887,599
1712559173.847,887,599
1712559174.849,887,599
1712559175.851,887,599
1712559176.853,887,599
1712559177.854,887,599
1712559178.856,887,599
1712559179.858,887,599
1712559180.860,887,599
1712559181.862,887,599
1712559182.863,887,599
1712559183.865,887,599
1712559184.867,887,599
1712559185.869,887,599
1712559186.871,887,599
1712559187.873,887,599
1712559188.874,887,599
1712559189.876,887,599
1712559190.878,887,599
1712559191.880,887,599
1712559192.882,887,599
1712559193.884,887,599
1712559194.885,887,599
1712559195.887,887,599
1712559196.889,887,599
1712559197.891,887,599
1712559198.892,887,599
1712559199.894,887,599
1712559200.896,887,599
1712559201.898,887,599
1712559202.900,887,599
1712559203.901,887,599
1712559204.903,887,599
1712559205.905,887,599
1712559206.907,887,599
1712559207.909,887,599
1712559208.910,887,599
1712559209.912,887,599
1712559210.914,887,599
1712559211.916,887,599
1712559212.918,887,599
1712559213.919,887,599
1712559214.921,887,599
1712559215.923,887,599
1712559216.925,887,599
1712559217.927,887,599
1712559218.928,887,599
1712559219.930,887,599
1712559220.932,887,599
1712559221.934,887,599
1712559222.936,887,599
1712559223.938,887,599
1712559224.939,887,599
1712559225.941,887,599
1712559226.953,887,599
1712559227.955,887,599
1712559228.957,887,599
1712559229.959,887,599
1712559230.961,887,599
1712559231.962,887,599
1712559232.964,887,599
1712559233.966,887,599
1712559234.978,887,599
1712559235.980,887,599
1712559236.984,887,599
1712559237.999,887,599
1712559239.002,544,113
1712559240.005,633,282
1712559241.023,343,3
1712559242.038,254,21
1712559243.040,807,633
1712559244.041,918,642
1712559245.043,860,569
1712559246.045,700,98
1712559247.047,700,98
1712559248.049,700,98
1712559249.051,677,148
1712559250.053,667,295
1712559251.055,350,27
1712559252.057,551,427
1712559253.058,438,263
1712559254.060,753,134
1712559255.062,634,29
1712559256.066,620,7
1712559257.084,452,747
1712559258.101,1033,341
1712559259.103,308,18
1712559260.118,283,17
1712559261.120,938,690
1712559262.122,938,690
1712559263.124,938,690
1712559264.139,938,690
1712559265.141,938,690
1712559266.143,938,690
1712559267.145,938,690
1712559268.147,737,329
1712559269.149,658,495
1712559270.151,632,491
1712559271.154,599,79
1712559272.156,292,21
1712559273.158,269,0
1712559274.160,842,700
1712559275.175,840,697
1712559276.177,840,697
1712559277.179,840,697
1712559278.181,840,697
1712559279.185,583,620
1712559280.187,576,607
1712559281.189,576,607
1712559282.190,576,616
1712559283.192,576,616
1712559284.194,576,616
1712559285.196,576,616
1712559286.209,579,612
1712559287.211,575,611
1712559288.213,915,725
1712559289.214,915,725
1712559290.216,915,725
1712559291.218,915,725
1712559292.220,915,725
1712559293.228,915,725
1712559294.239,915,725
1712559295.244,915,725
1712559296.246,915,725
1712559297.247,915,725
1712559298.249,915,725
1712559299.251,915,725
1712559300.253,702,201
1712559301.255,525,123
1712559302.257,545,90
1712559303.276,545,90
1712559304.301,545,90
1712559305.313,545,90
1712559306.336,547,88
1712559307.338,683,352
1712559308.340,704,350
1712559309.352,704,350
1712559310.365,855,354
1712559311.369,730,356
1712559312.371,733,351
1712559313.373,878,343
1712559314.380,1021,427
1712559315.398,1353,447
1712559316.399,1397,548
1712559317.417,720,325
1712559318.419,515,391
1712559319.439,801,567
1712559320.452,931,697
1712559321.459,1672,94
1712559322.461,877,701
1712559323.463,877,701
1712559324.465,877,701
1712559325.467,877,701
1712559326.468,877,701
1712559327.470,877,701
1712559328.472,877,701
1712559329.474,877,701
1712559330.476,877,701
1712559331.487,877,701
1712559332.488,877,701
1712559333.493,773,432
1712559334.495,321,11
1712559335.505,257,7
1712559336.511,944,772
1712559337.512,944,772
1712559338.514,944,772
1712559339.516,944,772
1712559340.525,944,772
1712559341.527,944,772
1712559342.529,943,773
1712559343.542,1022,701
1712559344.560,1020,691
1712559345.583,1024,694
1712559346.600,1025,695
1712559347.602,1025,695
1712559348.604,1025,695
1712559349.605,1025,695
1712559350.607,1025,695
1712559351.609,1025,695
1712559352.611,1025,695
1712559353.626,1025,695
1712559354.639,1025,695
1712559355.641,1025,695
1712559356.647,1025,695
1712559357.669,1025,695
1712559358.686,1025,695
1712559359.688,1025,695
1712559360.690,1025,695
1712559361.692,1025,695
1712559362.694,1025,695
1712559363.696,1025,695
1712559364.698,1025,695
1712559365.699,1025,695
1712559366.701,1025,695
1712559367.703,1025,695
1712559368.705,1025,695
1712559369.706,1025,695
1712559370.708,1025,695
1712559371.710,1025,695
1712559372.712,1025,695
1712559373.713,1025,695
1712559374.715,1025,695
1712559375.717,1189,561
1712559376.719,1101,513
1712559377.721,1103,511
1712559378.723,1103,511
1712559379.725,1060,513
1712559380.737,1047,513
1712559381.740,892,519
1712559382.758,910,523
1712559383.760,1726,434
1712559384.762,1473,390
1712559385.764,335,47
1712559386.775,258,26
1712559387.779,813,780
1712559388.781,862,809
1712559389.786,845,808
1712559390.788,1159,803
1712559391.800,651,780
1712559392.806,1244,853
1712559393.820,1075,815
1712559394.824,1032,654
1712559395.826,1032,654
1712559396.828,1032,654
1712559397.830,1032,654
1712559398.831,1032,654
1712559399.833,1032,654
1712559400.835,1032,654
1712559401.837,1032,654
1712559402.838,1032,654
1712559403.840,1032,654
1712559404.842,1032,654
1712559405.844,1032,654
1712559406.846,1032,654
1712559407.848,1032,654
1712559408.849,1032,654
1712559409.851,1032,654
1712559410.853,1032,654
1712559411.855,1032,654
1712559412.857,1032,654
1712559413.859,1032,654
1712559414.860,1032,654
1712559415.862,1032,654
1712559416.864,1032,654
1712559417.866,1032,654
1712559418.868,1032,654
1712559419.869,1032,654
1712559420.871,1032,654
1712559421.873,1032,654
1712559422.874,1032,654
1712559423.876,1032,654
1712559424.878,1032,654
1712559425.879,1032,654
1712559426.881,1032,654
1712559427.883,1032,654
1712559428.885,1032,654
1712559429.887,1032,654
1712559430.888,1032,654
1712559431.890,1032,654
1712559432.892,1032,654
1712559433.894,1032,654
1712559434.895,1032,654
1712559435.897,1032,654
1712559436.899,1032,654
1712559437.900,1032,654
1712559438.902,1032,654
1712559439.904,1032,654
1712559440.906,1032,654
1712559441.907,1032,654
1712559442.909,1032,654
1712559443.911,1032,654
1712559444.913,1032,654
1712559445.914,1032,654
1712559446.916,1032,654
1712559447.918,1032,654
1712559448.920,1032,654
1712559449.921,1032,654
1712559450.923,1032,654
1712559451.925,1032,654
1712559452.927,1032,654
1712559453.928,1032,654
1712559454.930,1032,654
1712559455.932,1032,654
1712559456.934,1032,654
1712559457.936,1032,654
1712559458.938,1032,654
1712559459.939,1032,654
1712559460.941,1032,654
1712559461.943,1032,654
1712559462.945,1032,654
1712559463.946,704,595
1712559464.948,701,604
1712559465.950,726,607
1712559466.963,731,610
1712559467.981,706,652
1712559468.983,655,920
1712559469.999,638,924
1712559471.001,527,921
1712559472.010,574,918
1712559473.012,891,920
1712559474.013,888,919
1712559475.015,887,919
1712559476.017,887,919
1712559477.019,887,919
1712559478.030,890,920
1712559479.040,891,947
1712559480.042,294,136
1712559481.049,304,27
1712559482.061,846,400
1712559483.066,666,421
1712559484.068,1049,405
1712559485.070,1151,379
1712559486.071,1151,379
1712559487.073,1151,379
1712559488.075,1151,379
1712559489.077,1151,379
1712559490.079,1151,379
1712559491.080,1151,379
1712559492.082,1151,379
1712559493.084,1151,379
1712559494.086,667,219
1712559495.088,944,234
1712559496.089,944,234
1712559497.091,944,234
1712559498.093,944,234
1712559499.095,944,234
1712559500.097,944,234
1712559501.099,944,234
1712559502.100,944,234
1712559503.104,944,234
1712559504.106,944,234
1712559505.108,944,234
1712559506.110,944,234
1712559507.111,944,234
1712559508.113,944,234
1712559509.129,944,234
1712559510.130,944,234
1712559511.132,944,234
1712559512.134,944,234
1712559513.135,944,234
1712559514.137,944,234
1712559515.139,944,234
1712559516.141,944,234
1712559517.143,944,234
1712559518.153,944,234
1712559519.154,944,234
1712559520.156,944,234
1712559521.158,944,234
1712559522.166,928,296
1712559523.168,936,301
1712559524.170,936,301
1712559525.171,603,282
1712559526.173,745,269
1712559527.175,729,273
1712559528.177,1093,272
1712559529.179,797,274
1712559530.181,568,290
1712559531.182,639,286
1712559532.184,1108,276
1712559533.186,1051,270
1712559534.188,1071,265
1712559535.189,1071,265
1712559536.191,712,295
1712559537.193,1242,273
1712559538.195,1242,273
1712559539.197,1242,273
1712559540.199,1242,273
1712559541.201,1242,273
1712559542.203,1242,273
1712559543.204,1242,273
1712559544.206,1242,273
1712559545.208,1242,273
1712559546.210,1242,273
1712559547.212,1242,273
1712559548.213,1242,273
1712559549.215,1242,273
1712559550.217,1242,273
1712559551.219,1242,273
1712559552.221,1242,273
1712559553.222,505,346
1712559554.233,237,29
1712559555.235,436,391
1712559556.237,211,488
1712559557.251,239,472
1712559558.263,253,502
1712559559.270,639,951
1712559560.275,623,925
1712559561.280,218,473
1712559562.282,421,560
1712559563.284,458,609
1712559564.289,650,903
1712559565.291,664,921
1712559566.293,625,1005
1712559567.304,434,930
1712559568.307,440,928
1712559569.309,1622,895
1712559570.311,709,774
1712559571.316,684,650
1712559572.322,691,534
1712559573.323,734,420
1712559574.341,678,432
1712559575.350,252,579
1712559576.358,261,578
1712559577.380,914,518
1712559578.382,935,496
1712559579.393,949,593
1712559580.395,930,579
1712559581.397,916,494
1712559582.402,947,643
1712559583.421,789,660
1712559584.423,874,640
1712559585.441,880,636
1712559586.458,876,631
1712559587.476,837,245
1712559588.498,831,257
1712559589.521,792,371
1712559590.531,792,369
1712559591.548,774,494
1712559592.550,780,513
1712559593.552,773,646
1712559594.556,786,634
1712559595.558,786,634
1712559596.577,836,513
1712559597.579,799,645
1712559598.599,799,645
1712559599.614,805,608
1712559600.631,807,589
1712559601.633,807,589
1712559602.635,807,589
1712559603.654,807,589
1712559604.667,809,542
1712559605.668,821,513
1712559606.674,826,518
1712559607.694,826,518
1712559608.696,826,518
1712559609.710,826,518
1712559610.716,826,518
1712559611.731,823,519
1712559612.737,822,519
1712559613.745,892,434
1712559614.754,935,444
1712559615.775,927,440
1712559616.776,930,443
1712559617.795,810,244
1712559618.797,810,244
1712559619.804,855,526
1712559620.813,855,526
1712559621.815,855,526
1712559622.817,855,526
1712559623.818,855,526
1712559624.820,784,493
1712559625.822,198,115
1712559626.834,719,427
1712559627.836,715,432
1712559628.839,174,101
1712559629.841,55,75
1712559630.857,66,66
1712559631.873,49,110
1712559632.880,64,120
1712559633.899,92,75
1712559634.901,1470,942
1712559635.903,218,306
1712559636.918,262,77
1712559637.932,235,65
1712559638.935,230,74
1712559639.942,683,406
1712559640.952,831,420
1712559641.960,591,327
1712559642.962,591,327
1712559643.964,591,327
1712559644.970,591,327
1712559645.972,591,327
1712559646.980,652,308
1712559647.982,655,290
1712559648.998,663,204
1712559650.000,695,140
1712559651.011,1918,85
1712559652.018,1803,216
1712559653.031,1408,216
1712559654.033,1408,216
1712559655.036,1408,216
1712559656.038,1408,216
1712559657.040,1121,417
1712559658.055,834,581
1712559659.057,836,575
1712559660.059,836,575
1712559661.070,1188,302
1712559662.072,1188,302
1712559663.073,1188,302
1712559664.075,1188,302
1712559665.077,853,568
1712559666.079,853,568
